authors,title,year,scholar_link
"(2) K Barfi, V Arkorful, N Abaidoo",Availability of electronic information resources that support student learning: a case at the University of Cape Coast,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Cchdv1MAAAAJ&pagesize=100&citation_for_view=Cchdv1MAAAAJ:IjCSPb-OGe4C
"(1) NO Bonsu, B Bervell, JK Armah, SPK Aheto, V Arkorful",WhatsApp Use in Teaching and Learning During COVID-19 Pandemic Period: Investigating the Initial Attitudes and Acceptance of Students,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=88EPn7cAAAAJ&pagesize=100&citation_for_view=88EPn7cAAAAJ:FAceZFleit8C
"(2) P Yeboah, FN Odoi, M Teye, T Yangtul",The growth performance and carcass characteristics of broiler guinea fowls (Numida meleagris) fed on diets containing RE3™ probiotics,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6U7UbiQAAAAJ&pagesize=100&citation_for_view=6U7UbiQAAAAJ:4TOpqqG69KYC
"(1) S Darkwa, M Teye, P Darko",Use of cowpea (vigna unguiculata) as substitute for wheat flour in the preparation of snacks,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6U7UbiQAAAAJ&pagesize=100&citation_for_view=6U7UbiQAAAAJ:QIV2ME_5wuYC
"(2) S Shaban, F Kyei, J Awuni, A Danquah, T Odoom, M Teye, HR Otsyina, ...",Is There Cross-Species Transmission to Pigs of Avian Influenza Virus Within Poultry Farms with Previous Outbreak of Avian Influenza?,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6U7UbiQAAAAJ&pagesize=100&citation_for_view=6U7UbiQAAAAJ:mVmsd5A6BfQC
"(3) M Teye, VYA Barku, FNA Odoi, C Kyereme",Water Hyacinth (Eichhornia crassipes) Plant Meal in Rabbit Diets: Effects on Meat Quality and Heavy Metal Content,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6U7UbiQAAAAJ&pagesize=100&citation_for_view=6U7UbiQAAAAJ:qxL8FJ1GzNcC
"(1) S Shaban, F Kyei, J Awuni, A Danquah, T Odoom, M Teye, HR Otsyina, ...",Research Article Is There Cross-Species Transmission to Pigs of Avian Influenza Virus Within Poultry Farms with Previous Outbreak of Avian Influenza?,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=q4qGGJkAAAAJ&pagesize=100&citation_for_view=q4qGGJkAAAAJ:QIV2ME_5wuYC
"(2) F Ghartey-Tagoe, B Ekumah, ANM Pappoe, HK Akotoye",Effects of anthropogenic activities on land-use dynamics in an upland tropical evergreen forest in Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ktp22bcAAAAJ&pagesize=100&citation_for_view=Ktp22bcAAAAJ:hqOjcs7Dif8C
"(2) C Kuffour, DK Essumang, HK Akotoye, RA Kuffour, JD Abraham",Pesticide and nutrient loads of Lake Bosomtwe in the Ashanti Region of Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Ktp22bcAAAAJ&pagesize=100&citation_for_view=Ktp22bcAAAAJ:MXK_kJrjxJIC
"(6) E Obese, RP Biney, IT Henneh, D Anokwah, EA Adakudugu, E Woode, ...","Antinociceptive effect of the hydroethanolic leaf extract of Calotropis procera (Ait) R. Br.(Apocynaceae): Possible involvement of glutamatergic, cytokines, opioidergic and …",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TdjsMM0AAAAJ&pagesize=100&citation_for_view=TdjsMM0AAAAJ:u-x6o8ySG0sC
"(1) D Anokwah, E Asante-Kwatia, AY Mensah, CA Danquah, BK Harley, ...","Bioactive constituents with antibacterial, resistance modulation, anti-biofilm formation and efflux pump inhibition properties from Aidia genipiflora stem bark",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hlb6oeYAAAAJ&pagesize=100&citation_for_view=Hlb6oeYAAAAJ:u5HHmVD_uO8C
"(6) E Obese, RP Biney, IT Henneh, EA Adakudugu, D Anokwah, ...",The Anticonvulsant Effect of Hydroethanolic Leaf Extract of Calotropis procera (Ait) R. Br. (Apocynaceae),2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=TdjsMM0AAAAJ&pagesize=100&citation_for_view=TdjsMM0AAAAJ:UeHWp8X0CEIC
"(1) AF Barfour, AY Mensah, E Asante-Kwatia, CA Danquah, D Anokwah, ...","Antibacterial, Antibiofilm, and Efflux Pump Inhibitory Properties of the Crude Extract and Fractions from Acacia macrostachya Stem Bark",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hlb6oeYAAAAJ&pagesize=100&citation_for_view=Hlb6oeYAAAAJ:zYLM7Y9cAGgC
"(7) E Obese, EO Ameyaw, RP Biney, IT Henneh, N Jackson, D Anokwah, ...",A Hydroethanolic Leaf Extract of Persicaria lanigera Possesses Antinociceptive Activity through Cytokine and Glutamatergic Pathways In Vivo,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0rK5vU8AAAAJ&pagesize=100&citation_for_view=0rK5vU8AAAAJ:Se3iqnhoufwC
"(1) D Anokwah, AY Mensah, E Asante-Kwatia, IK Amponsah, MLK Mensah",Pharmacognostic characterization and development of standardization parameters for the quality control of aidia genipiflora (dc.) dandy,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hlb6oeYAAAAJ&pagesize=100&citation_for_view=Hlb6oeYAAAAJ:Tyk-4Ss8FVUC
"(2) KP Thomford, AK Thomford, J Yorke, R Yeboah, AA Appiah",Momordica charantia L. for hyperlipidaemia: A randomised controlled assessment of the Ghanaian herbal medicinal product MCP-1,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=DwWkeysAAAAJ&pagesize=100&citation_for_view=DwWkeysAAAAJ:LkGwnXOMwfcC
"(2) KP Thomford, J Yorke, AK Thomford, IK Amponsah",A formulation of Clausena anisata (Willd.) Hook. f. Ex Benth and Cassia sieberiana DC. alleviates the symptoms associated with osteoarthritis: a single-blind …,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=DwWkeysAAAAJ&pagesize=100&citation_for_view=DwWkeysAAAAJ:Se3iqnhoufwC
"(1) JE Dodoo, H Al-Samarraie, AI Alzahrani",Telemedicine use in Sub-Saharan Africa: Barriers and policy recommendations for Covid-19 and beyond,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JMiB-NYAAAAJ&pagesize=100&citation_for_view=JMiB-NYAAAAJ:UeHWp8X0CEIC
"(1) JE Dodoo, H Al-Samarraie",A systematic review of factors leading to occupational injuries and fatalities,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JMiB-NYAAAAJ&pagesize=100&citation_for_view=JMiB-NYAAAAJ:qjMakFHDy7sC
"(1) JE Dodoo, L Surienty, S Zahidah",Safety citizenship behaviour of miners in Ghana: The effect of hardiness personality disposition and psychological safety,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JMiB-NYAAAAJ&pagesize=100&citation_for_view=JMiB-NYAAAAJ:zYLM7Y9cAGgC
"(1) JE Dodoo, L Surienty",Hardiness Personality Disposition and Safety Citizenship Behaviour of Miners in the Ghana’s Mining Industry,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=JMiB-NYAAAAJ&pagesize=100&citation_for_view=JMiB-NYAAAAJ:Y0pCki6q_DkC
"(2) FO Okifo, DA Tuoyire, AB Appiah, SY Debrah, MT Morna, RB Duda","Breast cancer treatment and outcomes at cape coast teaching hospital, Ghana",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UgQH3sQAAAAJ&pagesize=100&citation_for_view=UgQH3sQAAAAJ:roLk4NBRz8UC
(1) DA Tuoyire,"Overweight/obesity among 15-to 24-year-old women in Ghana: 21-year trend, future projections and socio-demographic correlates",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=O9O00t0AAAAJ&pagesize=100&citation_for_view=O9O00t0AAAAJ:UebtZRa9Y70C
"(4) SA Abraham, GO Berchie, PF Doe, E Agyare, SA Addo, D Obiri-Yeboah",Effects of COVID-19 pandemic on ART Service delivery: perspectives of healthcare workers in a Teaching Hospital in Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=h2sCan8AAAAJ&pagesize=100&citation_for_view=h2sCan8AAAAJ:WF5omc3nYNoC
"(4) SA Abraham, SO Agyemang, EA Ampofo, E Agyare, A Adjei-Druye, ...",Living with hepatitis B virus infection; media messaging matters,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=XAiJK18AAAAJ&pagesize=100&citation_for_view=XAiJK18AAAAJ:u5HHmVD_uO8C
"(1) E Adekaldu, W Amponsah, HO Tuffour, MO Adu, WA Agyare",Response of chilli pepper to different irrigation schedules and mulching technologies in semi-arid environments,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=pBKPf6QAAAAJ&pagesize=100&citation_for_view=pBKPf6QAAAAJ:ZqE1mSdD_DYC
"(1) E Adekaldu, W Amponsah, HO Tuffour, MO Adu, WA Agyare",Journal of Agriculture and Food Research,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=pBKPf6QAAAAJ&pagesize=100&citation_for_view=pBKPf6QAAAAJ:s9ia6_kGH2AC
"(1) SABPAA Patrick Osei-Kufuor, George Amo",The Role of the National Peace Council in Conflict Prevention and Management in Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=4G6ibQgAAAAJ&pagesize=100&citation_for_view=4G6ibQgAAAAJ:2osOgNQ5qMEC
"(2) KN Bukari, P Osei-Kufuor, S Bukari",Chieftaincy conflicts in Northern Ghana: A constellation of actors and politics,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=7hoMst4AAAAJ&pagesize=100&citation_for_view=7hoMst4AAAAJ:zYLM7Y9cAGgC
"(1) KN Bukari, P Osei-Kufuor, S Bukari",Chieftaincy Conflicts in Northern Ghana: A Constellation of Actors and Politics,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HksiiCIAAAAJ&pagesize=100&citation_for_view=HksiiCIAAAAJ:YOwf2qJgpHMC
"(1) Jerry Ampofo-Asiama, Nazir Kizzie-Hayford, Rosemond Godbless Dadzie",INFLUENCE OF COVID-19 PANDEMIC ON FOOD CHOICES AND CONSUMPTION IN GHANA,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qbL6pysAAAAJ&pagesize=100&citation_for_view=qbL6pysAAAAJ:mVmsd5A6BfQC
"(2) N Kizzie-Hayford, K Dabie, B Kyei-Asante, J Ampofo-Asiama, S Zahn, ...","Storage temperature of tiger nuts (Cyperus esculentus L) affects enzyme activity, proximate composition and properties of lactic acid fermented tiger nut milk derived thereof",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=DylXXBUAAAAJ&pagesize=100&citation_for_view=DylXXBUAAAAJ:UeHWp8X0CEIC
"(1) EE Abano, J Akanson, N Kizzie-Hayford","Drying Kinetics and Quality of Whole, Halved, and Pulverized Tiger Nut Tubers (Cyperus esculentus)",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=DylXXBUAAAAJ&pagesize=100&citation_for_view=DylXXBUAAAAJ:zYLM7Y9cAGgC
"(1) EE Abano, J Akanson, N Kizzie-Hayford","Drying Kinetics and Quality of Whole, Halved, and Pulverized Tiger Nut Tubers (Cyperus esculentus)",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UmenDxMAAAAJ&pagesize=100&citation_for_view=UmenDxMAAAAJ:TQgYirikUcIC
"(5) RG Dadzie, RS Amoah, J Ampofo-Asiama, B Quaye, N Kizzie-Hayford, ...",Improving the storage quality of eggplants (solanum Aethiopicum L.) fruit using aloe Vera gel coating,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BXxq_UEAAAAJ&pagesize=100&citation_for_view=BXxq_UEAAAAJ:_kc_bZDykSQC
"(3) C Krampah, F Nyanzu, A Quaye, P Adu, EA Asiamah, B Aboagye, ...",Crude extracts from Allium cepa skin and Sorghum bicolor seed can provide as non-toxic and eco-friendly cytoplasmic stains,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=de82aYoAAAAJ&pagesize=100&citation_for_view=de82aYoAAAAJ:3fE2CSJIrl8C
"(1) D Kong, J He, B Feng, R Guo, EA Asiamah, F Lü, S Zhang, X Zhang, J Ma, ...",Efficacy of mesenchymal stem cells in the spinal cord injury of large animal models: A meta-analysis,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=iRUcGscAAAAJ&pagesize=100&citation_for_view=iRUcGscAAAAJ:ufrVoPGSRksC
(1) AA Amissah,"Demographic characteristics and willingness to remain single: The case of male single-parents in Elmina, Ghana",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=l0gmTMwAAAAJ&pagesize=100&citation_for_view=l0gmTMwAAAAJ:zYLM7Y9cAGgC
"(2) AA Amissah, J Mensah, JV Mensah","Prevalence of childhood obesity and its socio-psychological effects on primary school children in the cape coast metropolis, Ghana",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=lx-g_eMAAAAJ&pagesize=100&citation_for_view=lx-g_eMAAAAJ:LPZeul_q3PIC
"(2) S Cofie, A Kudom, B Mensah, J Ayettey, T Mensah, R Afoakwah, ...",Efficacy of mosquito coil against field population of Aedes (Stegomyia) aegypti (Linnaeus) possessing F1534C mutation,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ZQNQ7icAAAAJ&pagesize=100&citation_for_view=ZQNQ7icAAAAJ:svGagg1hbZMC
"(1) BB Jimah, TA Mensah, K Ulzen-Appiah, BD Sarkodie, DA Anim, ...",Prenatal diagnosis of skeletal dysplasia and review of the literature,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=4F_a_j8AAAAJ&pagesize=100&citation_for_view=4F_a_j8AAAAJ:ZeXyd9-uunAC
(1) L Acheampong,Social responsibility agreement and practice in the gold mining industry in Ghana: evidence from Newmont Ghana Goldcorp limited,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=GF3UfNMAAAAJ&pagesize=100&citation_for_view=GF3UfNMAAAAJ:eflP2zaiRacC
"(2) VY Barku, A Boye, DO Acheampong, DN Kuma",Formulation and efficacy assessment of a polyherbal wound healing formula from Heliotropium indicum and Nephrolepis biserrata,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=A6-tbbQAAAAJ&pagesize=100&citation_for_view=A6-tbbQAAAAJ:k_IJM867U9cC
"(1) A Boye, VYA Barku, DO Acheampong, EG Ofori","Abrus precatorius Leaf Extract Reverses Alloxan/Nicotinamide-Induced Diabetes Mellitus in Rats through Hormonal (Insulin, GLP-1, and Glucagon) and Enzymatic (α-Amylase/α …",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=D65ybfYAAAAJ&pagesize=100&citation_for_view=D65ybfYAAAAJ:HDshCWvjkbEC
"(2) A Boye, VYA Barku, DO Acheampong, EG Ofori","Abrus precatorius Leaf Extract Reverses Alloxan/Nicotinamide‐Induced Diabetes Mellitus in Rats through Hormonal (Insulin, GLP‐1, and Glucagon) and Enzymatic (α‐Amylase/α …",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=p1hTJa0AAAAJ&pagesize=100&citation_for_view=p1hTJa0AAAAJ:BqipwSGYUEgC
"(1) DO Acheampong, IK Baffour, VYA Barku, JK Addo, MA Essuman, A Boye",Zanthoxylum zanthoxyloides Alkaloidal Extract Improves CCl4- Induced Hepatocellular Carcinoma-Like Phenotypes in Rats,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=D65ybfYAAAAJ&pagesize=100&citation_for_view=D65ybfYAAAAJ:mB3voiENLucC
"(2) T Moses, VYA Barku, C Kyereme, FNA Odoi",Composition of water hyacinth (Eichhornia crassipes) plant harvested from the volta lake in ghana and its potential value as a feed ingredient in rabbit rations,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sEYtYkYAAAAJ&pagesize=100&citation_for_view=sEYtYkYAAAAJ:Wp0gIr-vW9MC
"(1) VYA Barku, A Boye, DO Acheampong, DN Kuma",Formulation and efficacy assessment of a polyherbal wound healing formula from Heliotropium indicum and Nephrolepis biserrata,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=D65ybfYAAAAJ&pagesize=100&citation_for_view=D65ybfYAAAAJ:hFOr9nPyWt4C
"(3) DO Acheampong, IK Baffour, VYA Barku, JK Addo, MA Essuman, A Boye",Research Article Zanthoxylum zanthoxyloides Alkaloidal Extract Improves CCl4-Induced Hepatocellular Carcinoma-Like Phenotypes in Rats,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=A6-tbbQAAAAJ&pagesize=100&citation_for_view=A6-tbbQAAAAJ:abG-DnoFyZgC
"(1) S Wolf, E Aurino, N Suntheimer, E Avornyo, E Tsinigo, J Jordan, ...",Learning in the Time of a Pandemic and Implications for Returning to School: Effects of COVID-19 in Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=akljOjUAAAAJ&pagesize=100&citation_for_view=akljOjUAAAAJ:IjCSPb-OGe4C
"(1) EA Avornyo, S Baker",The role of play in children’s learning: the perspective of Ghanaian early years stakeholders,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=akljOjUAAAAJ&pagesize=100&citation_for_view=akljOjUAAAAJ:zYLM7Y9cAGgC
"(1) K Akyeampong, CY Kwaah, EA Avornyo, J Cullen, E Addae-Kyeremeh, ...",Play-Based Learning in Ghana: The Evidence and Policy Implications,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8wZBSNIAAAAJ&pagesize=100&citation_for_view=8wZBSNIAAAAJ:xtRiw3GOFMkC
"(2) DL Egbenya, E Aidoo, G Kyei",Glutamate receptors in brain development,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-eX2_jEAAAAJ&pagesize=100&citation_for_view=-eX2_jEAAAAJ:9yKSN-GCB0IC
"(1) DL Egbenya, S Adjorlolo",Advancement of neuroscience and the assessment of mental state at the time of offense,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=FXDb7BcAAAAJ&pagesize=100&citation_for_view=FXDb7BcAAAAJ:IjCSPb-OGe4C
(1) DL Egbenya,Regions: Leveraging upon the Initial Success of Combating COVID-19 to,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=FXDb7BcAAAAJ&pagesize=100&citation_for_view=FXDb7BcAAAAJ:Tyk-4Ss8FVUC
"(1) PD Monnie, CT Bosso",Laundry blueing effect on performance attributes of African prints,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-CKXuBMAAAAJ&pagesize=100&citation_for_view=-CKXuBMAAAAJ:3fE2CSJIrl8C
"(1) PD Monnie, D Fianu, E Vandyck",Thread type and stitch density suitable for seams in Ghanaian public basic school uniforms,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-CKXuBMAAAAJ&pagesize=100&citation_for_view=-CKXuBMAAAAJ:MXK_kJrjxJIC
"(1) PD Monnie, D Fianu, E Vandyck, C Gadegbeku",Effects of Laundering on Seaming Attributes of a Fabric for Public Basic school uniforms,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-CKXuBMAAAAJ&pagesize=100&citation_for_view=-CKXuBMAAAAJ:Zph67rFs4hoC
"(1) PD Monnie, D Fianu, E Vandyck",Effects of washing on performance attributes of fabrics for basic school uniforms,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-CKXuBMAAAAJ&pagesize=100&citation_for_view=-CKXuBMAAAAJ:KlAtU1dfN6UC
"(1) PD Monnie, D Fianu",The Choice of a Suitable fabric for Ghanaian public basic school uniforms.,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=-CKXuBMAAAAJ&pagesize=100&citation_for_view=-CKXuBMAAAAJ:8k81kl-MbHgC
"(1) JA Duku, L Bosu, DE Ansah, AA Agyapong, AA Bafowaah, EK Drokow, ...",Factors Affecting Career Choice of Business Students in the Senior High Schools: A Study of Selected Schools in the Cape Coast Metropolis.,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=C2d_rxwAAAAJ&pagesize=100&citation_for_view=C2d_rxwAAAAJ:9yKSN-GCB0IC
"(2) A Asamoah, NI Ebu Enyan, AKA Diji, C Domfeh",Cold chain management by healthcare providers at a district in Ghana: a mixed methods study,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=yWBC79wAAAAJ&pagesize=100&citation_for_view=yWBC79wAAAAJ:8k81kl-MbHgC
"(1) A Asamoah, NIE Enyan, AKA Diji, C Domfeh",Research Article Cold Chain Management by Healthcare Providers at a District in Ghana: A Mixed Methods Study,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=yWBC79wAAAAJ&pagesize=100&citation_for_view=yWBC79wAAAAJ:Zph67rFs4hoC
"(1) S Amissah-Essel, NIE Enyan, C Asiedu",Hosting persons with mental illness: narrative study on the experiences of a female caregiver managing a mental home in Ghana,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=AEkZAFAAAAAJ&pagesize=100&citation_for_view=AEkZAFAAAAAJ:ufrVoPGSRksC
"(1) D Kumadoh, MA Archer, GN Yeboah, MO Kyene, M Boakye-Yiadom, ...","A review on anti-peptic ulcer activities of medicinal plants used in the formulation of Enterica, Dyspepsia and NPK 500 capsules",2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=bwNBoaoAAAAJ&pagesize=100&citation_for_view=bwNBoaoAAAAJ:zYLM7Y9cAGgC
(1) M Boakye-Yiadom,Students’ Satisfaction with the University of Cape Coast Residential and Academic Experiences: Students’ Satisfaction with the University of Cape Coast Residential and Academic …,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=8d2AC5cAAAAJ&pagesize=100&citation_for_view=8d2AC5cAAAAJ:W7OEmFMy1HYC
(1) H Nudzor,UNDERSCORING THE IMPORTANCE OF LESSON-DRAWING AS A STRATEGY FOR ENHANCING TEACHER PROFESSIONAL LEARNING,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=IRdK0E0AAAAJ&pagesize=100&citation_for_view=IRdK0E0AAAAJ:j3f4tGmQtD8C
"(3) WK Agbevanu, HP Nudzor, S Tao, F Ansah",Promoting gender equality in colleges of education in Ghana using a gender-responsive scorecard,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=3-mu_g8AAAAJ&pagesize=100&citation_for_view=3-mu_g8AAAAJ:Y0pCki6q_DkC
"(1) F Ansah, HP Nudzor, G Nyame, A Ophelia",Mapping the Policy Regulatory Environment of Transnational Education (TNE) in the Ghanaian Tertiary Education System,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=tJIJzpQAAAAJ&pagesize=100&citation_for_view=tJIJzpQAAAAJ:SP6oXDckpogC
"(2) F Ansah, HP Nudzor, G Nyame, O Affreh",Mapping the Policy Regulatory Environment of Transnational Education (TNE) in the Ghanaian Tertiary Education System,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=IRdK0E0AAAAJ&pagesize=100&citation_for_view=IRdK0E0AAAAJ:4JMBOYKVnBMC
(1) HP Nudzor,Re-conceptualizing the Paradox in (education) Policy Implementation: Unravelling Perspectives on the Policy/practice Gap,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=IRdK0E0AAAAJ&pagesize=100&citation_for_view=IRdK0E0AAAAJ:M3NEmzRMIkIC
